Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,249.4071044921875,249.4071044921875,233.57772827148438,245.84120178222656,217.5870819091797,76646086
2010-01-05,262.8478088378906,262.8478088378906,243.5325164794922,244.74400329589844,216.61598205566406,21392825
2010-01-06,246.8469696044922,250.18429565429688,244.73257446289062,248.69850158691406,220.115966796875,23691760
2010-01-07,248.69850158691406,254.8702392578125,246.41265869140625,252.8244171142578,223.7677001953125,26197920
2010-01-08,253.27015686035156,254.595947265625,250.52716064453125,252.16152954101562,223.18101501464844,15110149
2010-01-11,259.3733215332031,262.8020935058594,240.01234436035156,247.21270751953125,218.8009490966797,188649642
2010-01-12,250.298583984375,259.9676513671875,246.18408203125,247.86416625976562,219.37750244140625,32790509
2010-01-13,248.69850158691406,249.61282348632812,244.26397705078125,248.8356475830078,220.23736572265625,15360176
2010-01-14,248.2413330078125,257.1103515625,248.2413330078125,256.4017639160156,226.93389892578125,24545629
2010-01-15,257.33892822265625,260.3333740234375,252.59584045410156,253.8987579345703,224.71856689453125,18766617
2010-01-18,253.0415802001953,255.20169067382812,249.6013946533203,251.32720947265625,222.4425811767578,14172193
2010-01-19,251.44149780273438,252.8244171142578,247.47557067871094,248.01275634765625,219.50906372070312,13064666
2010-01-20,250.298583984375,250.7786102294922,245.04116821289062,246.29837036132812,217.99169921875,19331024
2010-01-21,245.72691345214844,246.18408203125,240.06948852539062,240.93809509277344,213.2474822998047,18611321
2010-01-22,237.95509338378906,244.81259155273438,235.32638549804688,240.8923797607422,213.20700073242188,39869565
2010-01-25,239.9323272705078,241.01809692382812,236.97218322753906,238.19509887695312,210.8197021484375,13393277
2010-01-27,236.35501098632812,240.01234436035156,233.15484619140625,234.88064575195312,207.88616943359375,24843485
2010-01-28,237.72650146484375,239.20086669921875,234.29776000976562,237.07504272460938,209.828369140625,33223459
2010-01-29,236.1035614013672,240.4237823486328,232.7205352783203,239.1437225341797,211.65931701660156,23333042
2010-02-01,237.15504455566406,241.15525817871094,236.7093048095703,238.9608612060547,211.4974822998047,12132865
2010-02-02,240.46949768066406,241.46383666992188,234.09202575683594,234.82350158691406,207.83560180664062,17248998
2010-02-03,235.69210815429688,239.6466064453125,235.69210815429688,236.3435821533203,209.18099975585938,15052266
2010-02-04,237.2693328857422,237.2693328857422,231.78334045410156,232.96054077148438,206.18673706054688,11974603
2010-02-05,222.8686065673828,230.3546905517578,222.8686065673828,224.4001007080078,198.6101531982422,29882876
2010-02-08,225.15443420410156,229.5775146484375,222.8686065673828,227.29168701171875,201.16940307617188,25894932
2010-02-09,227.15452575683594,228.12600708007812,224.62869262695312,227.0402374267578,200.9468536376953,14292031
2010-02-10,228.56031799316406,228.56031799316406,224.4686737060547,225.1772918701172,199.29800415039062,18261247
2010-02-11,226.12591552734375,233.109130859375,225.9544677734375,232.0462188720703,205.37750244140625,23450102
2010-02-15,234.7549285888672,234.7549285888672,230.32040405273438,230.86900329589844,204.33560180664062,13498617
2010-02-16,230.89186096191406,233.3834228515625,229.72608947753906,232.64053344726562,205.9034881591797,10068256
2010-02-17,234.29776000976562,237.22361755371094,233.62344360351562,236.0235595703125,208.89773559570312,15630122
2010-02-18,235.440673828125,237.34934997558594,227.4402618408203,228.08029174804688,201.8673858642578,19834114
2010-02-19,227.4402618408203,227.4402618408203,223.36004638671875,224.74298095703125,198.91360473632812,17754534
2010-02-22,227.5088348388672,228.5831756591797,221.72567749023438,223.5429229736328,197.85147094726562,12692045
2010-02-23,222.6400146484375,224.697265625,221.72567749023438,222.9486083984375,197.32546997070312,12976934
2010-02-24,221.72567749023438,225.31443786621094,220.95993041992188,223.73721313476562,198.02342224121094,12487589
2010-02-25,224.0343780517578,225.15443420410156,219.2455596923828,220.14845275878906,194.84716796875,18954063
2010-02-26,221.49710083007812,227.4402618408203,220.86849975585938,223.77149963378906,198.05380249023438,22579233
2010-03-02,225.15443420410156,228.35459899902344,223.87435913085938,224.74298095703125,198.91360473632812,18210596
2010-03-03,225.84017944335938,234.98350524902344,225.84017944335938,234.25204467773438,207.32981872558594,26623966
2010-03-04,237.72650146484375,237.72650146484375,230.41184997558594,231.78334045410156,205.14483642578125,20781218
2010-03-05,233.6120147705078,234.52633666992188,229.7489471435547,230.8232879638672,204.2950897216797,11774505
2010-03-08,233.42913818359375,234.7549285888672,229.04034423828125,229.52037048339844,203.14193725585938,11941298
2010-03-09,230.0689697265625,231.28045654296875,225.8516082763672,226.37734985351562,200.3601531982422,17459521
2010-03-10,227.4402618408203,232.9033966064453,226.13734436035156,230.58328247070312,204.0827178955078,24807175
2010-03-11,230.86900329589844,233.15484619140625,230.18325805664062,232.34336853027344,205.64051818847656,14583772
2010-03-12,232.01193237304688,236.1264190673828,231.78334045410156,233.52056884765625,206.6824188232422,22333253
2010-03-15,233.6120147705078,235.88641357421875,231.57762145996094,234.99493408203125,207.9873504638672,18131701
2010-03-16,235.89784240722656,244.99545288085938,235.21209716796875,244.1154022216797,216.0596160888672,33998717
2010-03-17,245.6811981201172,247.4412841796875,243.6239471435547,244.5154266357422,216.41363525390625,21599472
2010-03-18,245.4983367919922,247.23556518554688,243.23536682128906,246.1726531982422,217.8804168701172,15292424
2010-03-19,246.5955352783203,250.64144897460938,244.6182861328125,249.624267578125,220.93531799316406,19737747
2010-03-22,242.75534057617188,251.21290588378906,242.75534057617188,245.48690795898438,217.2734832763672,20468483
2010-03-23,246.40122985839844,250.05856323242188,246.1726531982422,249.47567749023438,220.80384826660156,20005544
2010-03-25,250.52716064453125,250.75575256347656,246.2755126953125,249.4871063232422,220.81393432617188,22967888
2010-03-26,250.75575256347656,253.95591735839844,250.33287048339844,251.5443572998047,222.63478088378906,18075516
2010-03-29,252.28724670410156,253.7158966064453,249.38424682617188,249.9099884033203,221.18821716308594,20249784
2010-03-30,250.52716064453125,252.74441528320312,247.5555877685547,248.7327880859375,220.1463165283203,18938795
2010-03-31,249.8185577392578,250.298583984375,244.88116455078125,245.55548095703125,217.33416748046875,21647708
2010-04-01,246.41265869140625,251.09861755371094,246.18408203125,249.624267578125,220.93531799316406,12519976
2010-04-05,250.64144897460938,258.218994140625,250.64144897460938,257.3617858886719,227.7836151123047,19912935
2010-04-06,257.8418273925781,258.9847412109375,256.0588684082031,256.74462890625,227.2373809814453,12481837
2010-04-07,257.15606689453125,262.8020935058594,256.7217712402344,258.23040771484375,228.55239868164062,20218574
2010-04-08,258.9847412109375,259.7847900390625,251.7843780517578,252.938720703125,223.86886596679688,14723428
2010-04-09,253.3158721923828,258.527587890625,253.3158721923828,257.0874938964844,227.54083251953125,16826518
2010-04-12,261.7277526855469,261.7277526855469,256.618896484375,257.6932373046875,228.0769500732422,12699784
2010-04-13,257.8418273925781,259.21331787109375,254.0244903564453,256.2188720703125,226.77206420898438,13971281
2010-04-15,257.15606689453125,259.4190368652344,248.48133850097656,249.315673828125,220.66221618652344,24286918
2010-04-16,248.26419067382812,250.298583984375,244.8468780517578,247.84130859375,219.3572998046875,18193722
2010-04-19,246.82411193847656,246.82411193847656,240.2409210205078,242.70962524414062,214.81536865234375,16389189
