Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,38.724998474121094,40.0,38.724998474121094,39.70000076293945,25.343915939331055,212976
2002-08-13,39.75,40.38750076293945,38.875,39.162498474121094,25.00077247619629,153576
2002-08-14,39.25,39.25,35.724998474121094,36.462501525878906,23.277149200439453,822776
2002-08-15,36.462501525878906,36.462501525878906,36.462501525878906,36.462501525878906,23.277149200439453,0
2002-08-16,36.275001525878906,38.0,35.75,36.375,23.221290588378906,811856
2002-08-19,36.67499923706055,36.67499923706055,35.13750076293945,35.474998474121094,22.646739959716797,205880
2002-08-20,35.724998474121094,38.724998474121094,35.48749923706055,36.462501525878906,23.277149200439453,3773624
2002-08-21,38.474998474121094,39.20000076293945,36.525001525878906,38.25,24.41826820373535,3011064
2002-08-22,39.51250076293945,41.57500076293945,39.3125,39.900001525878906,25.47159194946289,6732480
2002-08-23,40.25,43.625,39.76250076293945,42.29999923706055,27.003711700439453,4841672
2002-08-26,42.974998474121094,43.25,41.8125,42.150001525878906,26.90796661376953,2576912
2002-08-27,42.5,44.25,40.75,41.099998474121094,26.237651824951172,3694224
2002-08-28,40.974998474121094,41.599998474121094,40.287498474121094,41.13750076293945,26.26160430908203,1674960
2002-08-29,40.88750076293945,41.875,40.75,41.13750076293945,26.26160430908203,1236544
2002-08-30,41.26250076293945,45.125,41.25,44.04999923706055,28.120882034301758,3762384
2002-09-02,44.75,45.974998474121094,44.04999923706055,44.5,28.408185958862305,2389568
2002-09-03,44.75,44.9375,42.0,42.412498474121094,27.075544357299805,986784
2002-09-04,41.875,43.75,41.38750076293945,43.337501525878906,27.666044235229492,1449856
2002-09-05,44.662498474121094,44.86249923706055,42.5,43.07500076293945,27.498470306396484,1061360
2002-09-06,43.25,43.25,41.01250076293945,41.474998474121094,26.477054595947266,907472
2002-09-09,39.5,42.6875,39.5,40.9375,26.133920669555664,880848
2002-09-10,40.9375,40.9375,40.9375,40.9375,26.133920669555664,0
2002-09-11,41.162498474121094,42.70000076293945,41.162498474121094,41.974998474121094,26.796241760253906,635936
2002-09-12,42.48749923706055,43.224998474121094,41.900001525878906,42.1875,26.93190574645996,781968
2002-09-13,40.712501525878906,42.224998474121094,40.63750076293945,40.98749923706055,26.165836334228516,338264
2002-09-16,41.375,41.599998474121094,39.875,40.1875,25.655126571655273,288592
2002-09-17,40.912498474121094,41.625,40.775001525878906,41.36249923706055,26.405229568481445,462952
2002-09-18,41.125,41.25,39.75,40.087501525878906,25.591299057006836,315432
2002-09-19,39.75,41.07500076293945,39.25,39.75,25.375844955444336,490848
2002-09-20,38.32500076293945,39.67499923706055,38.162498474121094,39.099998474121094,24.960887908935547,501072
2002-09-23,39.375,39.474998474121094,38.275001525878906,38.4375,24.537954330444336,248504
2002-09-24,38.29999923706055,38.29999923706055,36.724998474121094,37.13750076293945,23.708059310913086,267912
2002-09-25,36.275001525878906,37.75,36.0,37.42499923706055,23.89158821105957,379544
2002-09-26,38.20000076293945,38.61249923706055,37.75,38.01250076293945,24.26664161682129,178136
2002-09-27,37.88750076293945,39.0,37.88750076293945,38.474998474121094,24.561891555786133,206288
2002-09-30,37.88750076293945,38.474998474121094,36.275001525878906,37.07500076293945,23.668148040771484,202232
2002-10-01,37.25,37.75,36.125,36.76250076293945,23.468658447265625,240192
2002-10-02,36.76250076293945,36.76250076293945,36.76250076293945,36.76250076293945,23.468658447265625,0
2002-10-03,37.25,39.75,37.25,37.75,24.099075317382812,673264
2002-10-04,38.25,38.36249923706055,37.125,37.51250076293945,23.94744873046875,258296
2002-10-07,37.76250076293945,38.0,37.025001525878906,37.349998474121094,23.843708038330078,110976
2002-10-08,37.462501525878906,38.724998474121094,37.25,38.36249923706055,24.49008560180664,227352
2002-10-09,38.5,39.11249923706055,37.0625,37.38750076293945,23.867658615112305,277040
2002-10-10,38.5,38.5,36.63750076293945,37.42499923706055,23.89158821105957,173224
2002-10-11,38.474998474121094,38.9375,38.11249923706055,38.212501525878906,24.39432716369629,192536
2002-10-14,38.92499923706055,39.0,37.57500076293945,37.9375,24.21876335144043,152744
2002-10-15,37.9375,37.9375,37.9375,37.9375,24.21876335144043,0
2002-10-16,42.775001525878906,42.775001525878906,37.775001525878906,38.01250076293945,24.26664161682129,247760
2002-10-17,38.25,38.25,37.525001525878906,38.01250076293945,24.26664161682129,144512
2002-10-18,38.75,39.92499923706055,38.287498474121094,38.8125,24.777366638183594,512312
2002-10-21,39.724998474121094,40.73749923706055,39.25,39.412498474121094,25.160381317138672,646296
2002-10-22,39.75,39.75,37.75,37.98749923706055,24.250682830810547,229384
2002-10-23,38.25,38.70000076293945,37.525001525878906,37.8125,24.138965606689453,153320
2002-10-24,38.224998474121094,38.349998474121094,36.900001525878906,37.150001525878906,23.71603775024414,168744
2002-10-25,36.5,37.087501525878906,36.275001525878906,36.38750076293945,23.229272842407227,172296
2002-10-28,36.125,36.5,35.54999923706055,35.849998474121094,22.886133193969727,134504
2002-10-29,35.75,36.45000076293945,35.54999923706055,36.162498474121094,23.08563232421875,143024
2002-10-30,36.5,37.4375,36.25,36.775001525878906,23.476640701293945,164320
2002-10-31,37.0,37.5,36.79999923706055,37.349998474121094,23.843708038330078,118928
2002-11-01,37.525001525878906,38.150001525878906,36.76250076293945,36.962501525878906,23.59632682800293,108792
2002-11-04,37.5,37.5,36.95000076293945,37.23749923706055,23.77189064025879,56560
2002-11-05,36.88750076293945,37.32500076293945,36.599998474121094,36.837501525878906,23.516550064086914,70288
2002-11-06,36.837501525878906,36.837501525878906,36.837501525878906,36.837501525878906,23.516550064086914,0
2002-11-07,37.5,39.5,37.5,37.974998474121094,24.242704391479492,204880
2002-11-08,37.25,37.73749923706055,37.025001525878906,37.3125,23.81976890563965,77664
2002-11-11,37.5,37.5,36.67499923706055,36.75,23.46068000793457,66568
2002-11-12,36.5,37.5,36.5,36.9375,23.580373764038086,106864
2002-11-13,37.125,37.224998474121094,36.42499923706055,36.625,23.380874633789062,106264
2002-11-14,37.20000076293945,37.900001525878906,36.63750076293945,37.125,23.7000789642334,211856
2002-11-15,37.95000076293945,38.162498474121094,37.5,37.92499923706055,24.210796356201172,154144
2002-11-18,38.25,38.73749923706055,37.837501525878906,38.3125,24.45815658569336,217672
2002-11-19,38.3125,38.3125,38.3125,38.3125,24.45815658569336,0
2002-11-20,38.25,39.875,38.25,39.57500076293945,25.264122009277344,406128
2002-11-21,40.3125,44.724998474121094,40.3125,43.0,27.450597763061523,2664024
2002-11-22,41.38750076293945,45.17499923706055,41.38750076293945,42.337501525878906,27.027660369873047,1184016
2002-11-25,42.75,43.20000076293945,41.75,42.26250076293945,26.979782104492188,428920
2002-11-26,42.625,43.45000076293945,41.775001525878906,42.01250076293945,26.8201961517334,367496
2002-11-27,42.75,42.75,40.88750076293945,41.125,26.253623962402344,301128
2002-11-28,41.525001525878906,43.724998474121094,41.51250076293945,42.79999923706055,27.32292938232422,447680
2002-11-29,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,27.32292938232422,0
2002-12-02,44.875,49.0,44.474998474121094,47.38750076293945,30.251514434814453,1388680
2002-12-03,48.5,52.42499923706055,46.775001525878906,50.099998474121094,31.98314094543457,4082608
2002-12-04,49.224998474121094,51.1875,47.76250076293945,48.42499923706055,30.913843154907227,2594928
2002-12-05,48.125,51.11249923706055,48.125,49.650001525878906,31.69586753845215,1720264
2002-12-06,50.5,51.67499923706055,49.63750076293945,50.95000076293945,32.5257682800293,1139968
2002-12-09,50.75,51.724998474121094,48.025001525878906,48.5,30.961715698242188,975768
2002-12-10,47.625,50.5,47.275001525878906,49.61249923706055,31.671913146972656,837808
2002-12-11,51.0,53.98749923706055,50.75,51.95000076293945,33.16415786743164,3286400
2002-12-12,52.0,54.0,52.0,52.375,33.43545913696289,2568024
2002-12-13,53.0,53.67499923706055,52.275001525878906,52.587501525878906,33.571136474609375,1112288
2002-12-16,53.25,53.67499923706055,50.025001525878906,50.32500076293945,32.12676239013672,1231456
2002-12-17,51.275001525878906,51.275001525878906,48.900001525878906,49.400001525878906,31.536285400390625,855656
2002-12-18,49.95000076293945,50.724998474121094,48.599998474121094,48.9375,31.241003036499023,618096
2002-12-19,49.92499923706055,54.375,49.375,53.07500076293945,33.882320404052734,3770256
2002-12-20,53.75,54.95000076293945,52.5,53.51250076293945,34.16162872314453,2952072
2002-12-23,53.75,53.76250076293945,51.25,51.61249923706055,32.94868850708008,1277744
2002-12-24,51.75,54.0,51.5625,53.73749923706055,34.30526351928711,1729840
2002-12-25,53.73749923706055,53.73749923706055,53.73749923706055,53.73749923706055,34.30526351928711,0
2002-12-26,54.150001525878906,55.95000076293945,53.25,55.26250076293945,35.2787971496582,2894448
2002-12-27,55.650001525878906,55.875,53.787498474121094,54.01250076293945,34.48080825805664,956984
2002-12-30,54.0,57.724998474121094,52.76250076293945,57.150001525878906,36.48377227783203,4253744
2002-12-31,57.525001525878906,61.087501525878906,56.0,60.11249923706055,38.37497329711914,9998480
2003-01-01,59.98749923706055,61.974998474121094,59.98749923706055,61.087501525878906,38.99739074707031,6027072
2003-01-02,61.525001525878906,62.92499923706055,57.912498474121094,58.29999923706055,37.2178840637207,5325328
2003-01-03,60.0,61.04999923706055,58.5,59.01250076293945,37.672760009765625,4198040
2003-01-06,59.92499923706055,60.1875,56.875,57.26250076293945,36.555572509765625,4121520
2003-01-07,58.0,58.5,56.0625,56.599998474121094,36.13264083862305,2650800
2003-01-08,57.349998474121094,59.150001525878906,56.92499923706055,58.625,37.42536926269531,2648456
2003-01-09,59.0,60.150001525878906,58.45000076293945,59.20000076293945,37.792449951171875,2630400
2003-01-10,60.0,60.0,55.26250076293945,55.57500076293945,35.478294372558594,1702816
2003-01-13,56.224998474121094,56.75,54.25,56.13750076293945,35.8373908996582,2421496
2003-01-14,56.724998474121094,58.625,56.5,56.88750076293945,36.31618118286133,2239360
2003-01-15,57.349998474121094,58.625,57.025001525878906,58.025001525878906,37.04234313964844,2759760
2003-01-16,58.462501525878906,60.20000076293945,57.525001525878906,58.849998474121094,37.569000244140625,2842656
2003-01-17,58.125,59.0,57.275001525878906,57.525001525878906,36.72315216064453,1284144
2003-01-20,57.25,57.474998474121094,55.275001525878906,55.6875,35.550113677978516,928872
2003-01-21,55.76250076293945,56.5625,54.0,54.23749923706055,34.62445831298828,1147240
2003-01-22,54.70000076293945,55.75,54.07500076293945,54.474998474121094,34.776084899902344,1081352
